TermOrganizers	LectureSpeaker	SeriesId	EdgeId	speaker	affiliation
simi_maria	gorrieri_laura (uni-torino)	ls2	ls2_t21_l3	gorrieri_laura	uni-torino
simi_maria	turbanti_simona (uni-milano)	ls2	ls2_t21_l4	turbanti_simona	uni-milano
simi_maria	lana_maurizio (uni-piemonte-orientale)	ls2	ls2_t21_l4	lana_maurizio	uni-piemonte-orientale
simi_maria	varanini_francesco (self-employment)	ls2	ls2_t21_l5	varanini_francesco	self-employment
simi_maria	manfredi_alice (history-lab-magazine)	ls2	ls2_t21_l6	manfredi_alice	history-lab-magazine
simi_maria	leveghi_davide (history-lab-magazine)	ls2	ls2_t21_l6	leveghi_davide	history-lab-magazine
simi_maria	aiola_chiara (uni-pisa)	ls2	ls2_t21_l7	aiola_chiara	uni-pisa
simi_maria	giuffrida_milena (uni-catania)	ls2	ls2_t21_l8	giuffrida_milena	uni-catania
simi_maria	puglisi_alessandro (uni-stranieri-di-siena)	ls2	ls2_t21_l9	puglisi_alessandro	uni-stranieri-di-siena
fischer_franz	monachini_monica (ilc)	ls3	ls3_t1_l1	monachini_monica	ilc
fischer_franz	buzzoni_marina (uni-venezia)	ls3	ls3_t1_l2	buzzoni_marina	uni-venezia
fischer_franz	fernández-castrillo_carolina (uni-venezia uni-madrid)	ls3	ls3_t1_l3	fernández-castrillo_carolina	uni-venezia uni-madrid
fischer_franz	monella_paolo (uni-venezia uni-palermo)	ls3	ls3_t1_l4	monella_paolo	uni-venezia uni-palermo
fischer_franz	campagnolo_alberto (uni-venezia)	ls3	ls3_t2_l1	campagnolo_alberto	uni-venezia
fischer_franz	tomasi_francesca (uni-bologna)	ls3	ls3_t2_l2	tomasi_francesca	uni-bologna
fischer_franz	tonelli_sara (fbk)	ls3	ls3_t2_l3	tonelli_sara	fbk
fischer_franz	corro_elisa (uni-venezia)	ls3	ls3_t2_l4	corro_elisa	uni-venezia
fischer_franz	fusi_daniele (uni-venezia)	ls3	ls3_t2_l5	fusi_daniele	uni-venezia
fischer_franz	delmonte_rodolfo (uni-venezia)	ls3	ls3_t3_l1	delmonte_rodolfo	uni-venezia
fischer_franz	tonelli_sara (fbk)	ls3	ls3_t3_l2	tonelli_sara	fbk
fischer_franz	redmond_marie (uni-venezia)	ls3	ls3_t3_l3	redmond_marie	uni-venezia
fischer_franz	corro_elisa (uni-venezia)	ls3	ls3_t3_l4	corro_elisa	uni-venezia
fischer_franz	tramelli_barbara (uni-venezia)	ls3	ls3_t3_l5	tramelli_barbara	uni-venezia
fischer_franz	campus_leonardo (uni-venezia)	ls3	ls3_t3_l6	campus_leonardo	uni-venezia
fischer_franz	mantoan_diego (uni-venezia)	ls3	ls3_t4_l1	mantoan_diego	uni-venezia
fischer_franz	evans_tanya (uni-macquarie)	ls3	ls3_t4_l2	evans_tanya	uni-macquarie
fischer_franz	van-zundert_joris (huygens-ing)	ls3	ls3_t4_l3	van-zundert_joris	huygens-ing
fischer_franz	may_sarah (uni-swansea)	ls3	ls3_t4_l4	may_sarah	uni-swansea
fischer_franz	huskey_samuel (uni-oklahoma)	ls3	ls3_t4_l5	huskey_samuel	uni-oklahoma
fischer_franz	dutta_abhishek (uni-oxford)	ls3	ls3_t4_l6	dutta_abhishek	uni-oxford
fischer_franz	malaspina_matilde (uni-oxford)	ls3	ls3_t4_l6	malaspina_matilde	uni-oxford
fischer_franz	priego_ernesto (uni-london-city)	ls3	ls3_t5_l1	priego_ernesto	uni-london-city
fischer_franz	severo_marta (uni-paris-nanterre)	ls3	ls3_t5_l2	severo_marta	uni-paris-nanterre
fischer_franz	toth_michael-b (rbtoth)	ls3	ls3_t5_l3	toth_michael-b	rbtoth
fischer_franz	nevola_fabrizio (uni-exeter)	ls3	ls3_t5_l4	nevola_fabrizio	uni-exeter
fischer_franz	hermens_erma (uni-amsterdam museum-rijks uni-venezia)	ls3	ls3_t5_l5	hermens_erma	uni-amsterdam museum-rijks uni-venezia
fischer_franz	forte_maurizio (uni-duke)	ls3	ls3_t5_l6	forte_maurizio	uni-duke
fischer_franz	mancinelli_tiziana (uni-venezia)	ls3	ls3_t5_l7	mancinelli_tiziana	uni-venezia
fischer_franz	kiss_dániel (uni-barcelona uni-venezia)	ls3	ls3_t5_l8	kiss_dániel	uni-barcelona uni-venezia
fischer_franz	siemens_ray (uni-victoria)	ls3	ls3_t6_l1	siemens_ray	uni-victoria
fischer_franz	arbuckle_alyssa (uni-victoria)	ls3	ls3_t6_l1	arbuckle_alyssa	uni-victoria
fischer_franz	dell-unto_nicolo (uni-lund)	ls3	ls3_t6_l2	dell-unto_nicolo	uni-lund
fischer_franz	bernini_rita (museum-icg)	ls3	ls3_t6_l3	bernini_rita	museum-icg
fischer_franz	luzon_jose-maria (museum-rabasf)	ls3	ls3_t6_l3	luzon_jose-maria	museum-rabasf
fischer_franz	misiti_maria-cristina (self-employment)	ls3	ls3_t6_l3	misiti_maria-cristina	self-employment
fischer_franz	daquino_marilena (uni-bologna)	ls3	ls3_t6_l4	daquino_marilena	uni-bologna
fischer_franz	gallia_arturo (uni-roma-tre)	ls3	ls3_t6_l5	gallia_arturo	uni-roma-tre
fischer_franz	pavlopoulos_ioannis (uni-venezia uni-stockholm)	ls3	ls3_t7_l1	pavlopoulos_ioannis	uni-venezia uni-stockholm
fischer_franz	gil_tiago-luis (uni-venezia uni-brasilia)	ls3	ls3_t7_l2	gil_tiago-luis	uni-venezia uni-brasilia
fischer_franz	camps_jean-baptiste (uni-venezia uni-ecole-des-chartes)	ls3	ls3_t7_l3	camps_jean-baptiste	uni-venezia uni-ecole-des-chartes
fischer_franz	mcgillivray_barbara (uni-london-kcl)	ls3	ls3_t7_l4	mcgillivray_barbara	uni-london-kcl
fischer_franz	dieckmann_lisa (uni-venezia uni-koeln)	ls3	ls3_t7_l5	dieckmann_lisa	uni-venezia uni-koeln
fischer_franz	berti_paolo (uni-venezia)	ls3	ls3_t8_l1	berti_paolo	uni-venezia
fischer_franz	macchiarelli_agnese (uni-venezia)	ls3	ls3_t8_l2	macchiarelli_agnese	uni-venezia
fischer_franz	danelon_nevio (uni-duke uni-venezia)	ls3	ls3_t8_l3	danelon_nevio	uni-duke uni-venezia
fischer_franz	williams_sean (uni-sheffield uni-venezia)	ls3	ls3_t8_l4	williams_sean	uni-sheffield uni-venezia
fischer_franz	dolcetti_francesca (uni-venezia)	ls3	ls3_t8_l5	dolcetti_francesca	uni-venezia
fischer_franz	galeazzo_ludovica (uni-padua)	ls3	ls3_t9_l1	galeazzo_ludovica	uni-padua
fischer_franz	maietti_federica (uni-ferrara)	ls3	ls3_t9_l2	maietti_federica	uni-ferrara
fischer_franz	carbe_emmanuela (uni-siena)	ls3	ls3_t9_l3	carbe_emmanuela	uni-siena
fischer_franz	bessi_benedetta (uni-venezia)	ls3	ls3_t9_l4	bessi_benedetta	uni-venezia
fischer_franz	bessi_benedetta (uni-venezia)	ls3	ls3_t10_l1	bessi_benedetta	uni-venezia
fischer_franz	algee-hewitt_mark (uni-stanford)	ls3	ls3_t10_l2	algee-hewitt_mark	uni-stanford
fischer_franz	lenci_alessandro (uni-pisa)	ls3	ls3_t10_l3	lenci_alessandro	uni-pisa
fischer_franz	damiano_rossana (uni-torino)	ls3	ls3_t10_l4	damiano_rossana	uni-torino
fischer_franz	robinson_peter (uni-saskatchewan uni-venezia)	ls3	ls3_t11_l1	robinson_peter	uni-saskatchewan uni-venezia
fischer_franz	caloi_ilaria (uni-venezia)	ls3	ls3_t11_l2	caloi_ilaria	uni-venezia
fischer_franz	bernardini_federico (uni-venezia)	ls3	ls3_t11_l2	bernardini_federico	uni-venezia
fischer_franz	cauvin_thomas (uni-luxemburg)	ls3	ls3_t11_l3	cauvin_thomas	uni-luxemburg
fischer_franz	corro_elisa (uni-venezia)	ls3	ls3_t11_l4	corro_elisa	uni-venezia
fischer_franz	danelon_nevio (uni-rome-sapienza)	ls3	ls3_t11_l4	danelon_nevio	uni-rome-sapienza
fischer_franz	boschetti_federico (ilc)	ls3	ls3_t11_l4	boschetti_federico	ilc
fischer_franz	kloet_jeroen-de (uni-amsterdam)	ls3	ls3_t11_l5	kloet_jeroen-de	uni-amsterdam
fischer_franz	dziekan_vincent (uni-monash)	ls3	ls3_t12_l1	dziekan_vincent	uni-monash
fischer_franz	madden_amanda (uni-george-mason)	ls3	ls3_t12_l2	madden_amanda	uni-george-mason
fischer_franz	wuttke_ulrike (fh-potsdam)	ls3	ls3_t12_l3	wuttke_ulrike	fh-potsdam
fischer_franz	rettberg_scott (uni-bergen)	ls3	ls3_t12_l4	rettberg_scott	uni-bergen
...	stoehr_thierry (uni-paris-cite)	ls4	ls4_t1_l1	stoehr_thierry	uni-paris-cite
...	poulain_pierre (uni-paris-cite)	ls4	ls4_t1_l2	poulain_pierre	uni-paris-cite
...	stoehr_thierry (uni-paris-cite)	ls4	ls4_t1_l3	stoehr_thierry	uni-paris-cite
...	ritz_olivier (uni-paris-cite)	ls4	ls4_t1_l4	ritz_olivier	uni-paris-cite
...	flipo_fabrice (uni-paris-cite)	ls4	ls4_t2_l1	flipo_fabrice	uni-paris-cite
...	bloomfield_camille (uni-paris-cite)	ls4	ls4_t2_l2	bloomfield_camille	uni-paris-cite
...	tadier_elsa (uni-paris-cite)	ls4	ls4_t2_l3	tadier_elsa	uni-paris-cite
...	ysebaert_ronan (uni-paris-cite)	ls4	ls4_t2_l4	ysebaert_ronan	uni-paris-cite
deguin_yohann	abiven_karine (uni-sorbonne)	ls5	ls5_t1_l1	abiven_karine	uni-sorbonne
deguin_yohann	bartz_alexandre (uni-sorbonne)	ls5	ls5_t1_l1	bartz_alexandre	uni-sorbonne
deguin_yohann	saignol_come (uni-sorbonne)	ls5	ls5_t1_l2	saignol_come	uni-sorbonne
deguin_yohann	gabay_simon (uni-geneve)	ls5	ls5_t1_l3	gabay_simon	uni-geneve
deguin_yohann	borgna_alice (uni-piemonte-orientale)	ls5	ls5_t1_l4	borgna_alice	uni-piemonte-orientale
deguin_yohann	da-costa_georges (uni-paul-sabatier)	ls5	ls5_t1_l5	da-costa_georges	uni-paul-sabatier
lucciano_melanie	abiven_karine (uni-sorbonne)	ls5	ls5_t1_l1	abiven_karine	uni-sorbonne
lucciano_melanie	bartz_alexandre (uni-sorbonne)	ls5	ls5_t1_l1	bartz_alexandre	uni-sorbonne
lucciano_melanie	saignol_come (uni-sorbonne)	ls5	ls5_t1_l2	saignol_come	uni-sorbonne
lucciano_melanie	gabay_simon (uni-geneve)	ls5	ls5_t1_l3	gabay_simon	uni-geneve
lucciano_melanie	borgna_alice (uni-piemonte-orientale)	ls5	ls5_t1_l4	borgna_alice	uni-piemonte-orientale
lucciano_melanie	da-costa_georges (uni-paul-sabatier)	ls5	ls5_t1_l5	da-costa_georges	uni-paul-sabatier
luzi_christophe	gherardi_eugene (uni-corse)	ls6	ls6_t1_l1	gherardi_eugene	uni-corse
luzi_christophe	walter_richard (cnrs uni-paris-sorbonne-nouvelle)	ls6	ls6_t1_l2	walter_richard	cnrs uni-paris-sorbonne-nouvelle
luzi_christophe	walter_richard (cnrs uni-paris-sorbonne-nouvelle)	ls6	ls6_t1_l3	walter_richard	cnrs uni-paris-sorbonne-nouvelle
luzi_christophe	bohnert_celine (uni-reims iuf)	ls6	ls6_t1_l4	bohnert_celine	uni-reims iuf
luzi_christophe	garcia-fernandez_anne (uni-grenoble-alpes)	ls6	ls6_t1_l5	garcia-fernandez_anne	uni-grenoble-alpes
luzi_christophe	saint-raymond_lea (uni-paris-pantheon-sorbonne)	ls6	ls6_t1_l6	saint-raymond_lea	uni-paris-pantheon-sorbonne
luzi_christophe	reach-ngo_anne (uni-haute-alsace iuf)	ls6	ls6_t1_l7	reach-ngo_anne	uni-haute-alsace iuf
luzi_christophe	luzi_christophe (uni-corse cnr)	ls6	ls6_t1_l8	luzi_christophe	uni-corse cnr
luzi_christophe	balmon_theodora (library-uni-corse)	ls6	ls6_t1_l9	balmon_theodora	library-uni-corse
luzi_christophe	piazza_linda (library-tommaso-trela)	ls6	ls6_t1_l10	piazza_linda	library-tommaso-trela
walter_richard	gherardi_eugene (uni-corse)	ls6	ls6_t1_l1	gherardi_eugene	uni-corse
walter_richard	walter_richard (cnrs uni-paris-sorbonne-nouvelle)	ls6	ls6_t1_l2	walter_richard	cnrs uni-paris-sorbonne-nouvelle
walter_richard	walter_richard (cnrs uni-paris-sorbonne-nouvelle)	ls6	ls6_t1_l3	walter_richard	cnrs uni-paris-sorbonne-nouvelle
walter_richard	bohnert_celine (uni-reims iuf)	ls6	ls6_t1_l4	bohnert_celine	uni-reims iuf
walter_richard	garcia-fernandez_anne (uni-grenoble-alpes)	ls6	ls6_t1_l5	garcia-fernandez_anne	uni-grenoble-alpes
walter_richard	saint-raymond_lea (uni-paris-pantheon-sorbonne)	ls6	ls6_t1_l6	saint-raymond_lea	uni-paris-pantheon-sorbonne
walter_richard	reach-ngo_anne (uni-haute-alsace iuf)	ls6	ls6_t1_l7	reach-ngo_anne	uni-haute-alsace iuf
walter_richard	luzi_christophe (uni-corse cnr)	ls6	ls6_t1_l8	luzi_christophe	uni-corse cnr
walter_richard	balmon_theodora (library-uni-corse)	ls6	ls6_t1_l9	balmon_theodora	library-uni-corse
walter_richard	piazza_linda (library-tommaso-trela)	ls6	ls6_t1_l10	piazza_linda	library-tommaso-trela
hermes_juergen	sahle_patrick (uni-koeln)	ls8	ls8_t1_l1	sahle_patrick	uni-koeln
hermes_juergen	hermes_juergen (uni-koeln)	ls8	ls8_t1_l2	hermes_juergen	uni-koeln
hermes_juergen	sahle_patrick (uni-koeln)	ls8	ls8_t1_l2	sahle_patrick	uni-koeln
hermes_juergen	neuefeind_claes (uni-koeln)	ls8	ls8_t1_l3	neuefeind_claes	uni-koeln
hermes_juergen	messerschmidt_reinhard (uni-koeln)	ls8	ls8_t1_l4	messerschmidt_reinhard	uni-koeln
hermes_juergen	hermes_juergen (uni-koeln)	ls8	ls8_t1_l5	hermes_juergen	uni-koeln
hermes_juergen	fischer_frank (uni-goettingen)	ls8	ls8_t1_l6	fischer_frank	uni-goettingen
hermes_juergen	ruef_bernhard (uni-zuerich)	ls8	ls8_t1_l7	ruef_bernhard	uni-zuerich
hermes_juergen	rau_felix (uni-koeln)	ls8	ls8_t1_l8	rau_felix	uni-koeln
hermes_juergen	diwersy_sascha (uni-koeln)	ls8	ls8_t1_l9	diwersy_sascha	uni-koeln
hermes_juergen	dieckmann_lisa (uni-koeln)	ls8	ls8_t1_l10	dieckmann_lisa	uni-koeln
hermes_juergen	fischer_franz (uni-koeln)	ls8	ls8_t1_l11	fischer_franz	uni-koeln
neuefeind_claes	sahle_patrick (uni-koeln)	ls8	ls8_t1_l1	sahle_patrick	uni-koeln
neuefeind_claes	hermes_juergen (uni-koeln)	ls8	ls8_t1_l2	hermes_juergen	uni-koeln
neuefeind_claes	sahle_patrick (uni-koeln)	ls8	ls8_t1_l2	sahle_patrick	uni-koeln
neuefeind_claes	neuefeind_claes (uni-koeln)	ls8	ls8_t1_l3	neuefeind_claes	uni-koeln
neuefeind_claes	messerschmidt_reinhard (uni-koeln)	ls8	ls8_t1_l4	messerschmidt_reinhard	uni-koeln
neuefeind_claes	hermes_juergen (uni-koeln)	ls8	ls8_t1_l5	hermes_juergen	uni-koeln
neuefeind_claes	fischer_frank (uni-goettingen)	ls8	ls8_t1_l6	fischer_frank	uni-goettingen
neuefeind_claes	ruef_bernhard (uni-zuerich)	ls8	ls8_t1_l7	ruef_bernhard	uni-zuerich
neuefeind_claes	rau_felix (uni-koeln)	ls8	ls8_t1_l8	rau_felix	uni-koeln
neuefeind_claes	diwersy_sascha (uni-koeln)	ls8	ls8_t1_l9	diwersy_sascha	uni-koeln
neuefeind_claes	dieckmann_lisa (uni-koeln)	ls8	ls8_t1_l10	dieckmann_lisa	uni-koeln
neuefeind_claes	fischer_franz (uni-koeln)	ls8	ls8_t1_l11	fischer_franz	uni-koeln
fischer_franz	sahle_patrick (uni-koeln)	ls8	ls8_t1_l1	sahle_patrick	uni-koeln
fischer_franz	hermes_juergen (uni-koeln)	ls8	ls8_t1_l2	hermes_juergen	uni-koeln
fischer_franz	sahle_patrick (uni-koeln)	ls8	ls8_t1_l2	sahle_patrick	uni-koeln
fischer_franz	neuefeind_claes (uni-koeln)	ls8	ls8_t1_l3	neuefeind_claes	uni-koeln
fischer_franz	messerschmidt_reinhard (uni-koeln)	ls8	ls8_t1_l4	messerschmidt_reinhard	uni-koeln
fischer_franz	hermes_juergen (uni-koeln)	ls8	ls8_t1_l5	hermes_juergen	uni-koeln
fischer_franz	fischer_frank (uni-goettingen)	ls8	ls8_t1_l6	fischer_frank	uni-goettingen
fischer_franz	ruef_bernhard (uni-zuerich)	ls8	ls8_t1_l7	ruef_bernhard	uni-zuerich
fischer_franz	rau_felix (uni-koeln)	ls8	ls8_t1_l8	rau_felix	uni-koeln
fischer_franz	diwersy_sascha (uni-koeln)	ls8	ls8_t1_l9	diwersy_sascha	uni-koeln
fischer_franz	dieckmann_lisa (uni-koeln)	ls8	ls8_t1_l10	dieckmann_lisa	uni-koeln
fischer_franz	fischer_franz (uni-koeln)	ls8	ls8_t1_l11	fischer_franz	uni-koeln
sahle_patrick	sahle_patrick (uni-koeln)	ls8	ls8_t1_l1	sahle_patrick	uni-koeln
sahle_patrick	hermes_juergen (uni-koeln)	ls8	ls8_t1_l2	hermes_juergen	uni-koeln
sahle_patrick	sahle_patrick (uni-koeln)	ls8	ls8_t1_l2	sahle_patrick	uni-koeln
sahle_patrick	neuefeind_claes (uni-koeln)	ls8	ls8_t1_l3	neuefeind_claes	uni-koeln
sahle_patrick	messerschmidt_reinhard (uni-koeln)	ls8	ls8_t1_l4	messerschmidt_reinhard	uni-koeln
sahle_patrick	hermes_juergen (uni-koeln)	ls8	ls8_t1_l5	hermes_juergen	uni-koeln
sahle_patrick	fischer_frank (uni-goettingen)	ls8	ls8_t1_l6	fischer_frank	uni-goettingen
sahle_patrick	ruef_bernhard (uni-zuerich)	ls8	ls8_t1_l7	ruef_bernhard	uni-zuerich
sahle_patrick	rau_felix (uni-koeln)	ls8	ls8_t1_l8	rau_felix	uni-koeln
sahle_patrick	diwersy_sascha (uni-koeln)	ls8	ls8_t1_l9	diwersy_sascha	uni-koeln
sahle_patrick	dieckmann_lisa (uni-koeln)	ls8	ls8_t1_l10	dieckmann_lisa	uni-koeln
sahle_patrick	fischer_franz (uni-koeln)	ls8	ls8_t1_l11	fischer_franz	uni-koeln
hermes_juergen	sahle_patrick (uni-koeln)	ls8	ls8_t2_l1	sahle_patrick	uni-koeln
hermes_juergen	hoffmann_moritz (self-employment)	ls8	ls8_t2_l2	hoffmann_moritz	self-employment
hermes_juergen	parina_elena (uni-marburg)	ls8	ls8_t2_l3	parina_elena	uni-marburg
hermes_juergen	gengnagel_tessa (uni-koeln)	ls8	ls8_t2_l4	gengnagel_tessa	uni-koeln
hermes_juergen	fischer_franz (uni-koeln)	ls8	ls8_t2_l5	fischer_franz	uni-koeln
hermes_juergen	elwert_frederik (uni-bochum)	ls8	ls8_t2_l6	elwert_frederik	uni-bochum
hermes_juergen	hermes_juergen (uni-koeln)	ls8	ls8_t2_l7	hermes_juergen	uni-koeln
hermes_juergen	dieckmann_lisa (uni-koeln)	ls8	ls8_t2_l7	dieckmann_lisa	uni-koeln
hermes_juergen	neuefeind_claes (uni-koeln)	ls8	ls8_t2_l7	neuefeind_claes	uni-koeln
hermes_juergen	fischer_frank (uni-moskau)	ls8	ls8_t2_l8	fischer_frank	uni-moskau
hermes_juergen	neuefeind_claes (uni-koeln)	ls8	ls8_t2_l9	neuefeind_claes	uni-koeln
hermes_juergen	eide_oyvind (uni-koeln)	ls8	ls8_t2_l10	eide_oyvind	uni-koeln
neuefeind_claes	sahle_patrick (uni-koeln)	ls8	ls8_t2_l1	sahle_patrick	uni-koeln
neuefeind_claes	hoffmann_moritz (self-employment)	ls8	ls8_t2_l2	hoffmann_moritz	self-employment
neuefeind_claes	parina_elena (uni-marburg)	ls8	ls8_t2_l3	parina_elena	uni-marburg
neuefeind_claes	gengnagel_tessa (uni-koeln)	ls8	ls8_t2_l4	gengnagel_tessa	uni-koeln
neuefeind_claes	fischer_franz (uni-koeln)	ls8	ls8_t2_l5	fischer_franz	uni-koeln
neuefeind_claes	elwert_frederik (uni-bochum)	ls8	ls8_t2_l6	elwert_frederik	uni-bochum
neuefeind_claes	hermes_juergen (uni-koeln)	ls8	ls8_t2_l7	hermes_juergen	uni-koeln
neuefeind_claes	dieckmann_lisa (uni-koeln)	ls8	ls8_t2_l7	dieckmann_lisa	uni-koeln
neuefeind_claes	neuefeind_claes (uni-koeln)	ls8	ls8_t2_l7	neuefeind_claes	uni-koeln
neuefeind_claes	fischer_frank (uni-moskau)	ls8	ls8_t2_l8	fischer_frank	uni-moskau
neuefeind_claes	neuefeind_claes (uni-koeln)	ls8	ls8_t2_l9	neuefeind_claes	uni-koeln
neuefeind_claes	eide_oyvind (uni-koeln)	ls8	ls8_t2_l10	eide_oyvind	uni-koeln
fischer_franz	sahle_patrick (uni-koeln)	ls8	ls8_t2_l1	sahle_patrick	uni-koeln
fischer_franz	hoffmann_moritz (self-employment)	ls8	ls8_t2_l2	hoffmann_moritz	self-employment
fischer_franz	parina_elena (uni-marburg)	ls8	ls8_t2_l3	parina_elena	uni-marburg
fischer_franz	gengnagel_tessa (uni-koeln)	ls8	ls8_t2_l4	gengnagel_tessa	uni-koeln
fischer_franz	fischer_franz (uni-koeln)	ls8	ls8_t2_l5	fischer_franz	uni-koeln
fischer_franz	elwert_frederik (uni-bochum)	ls8	ls8_t2_l6	elwert_frederik	uni-bochum
fischer_franz	hermes_juergen (uni-koeln)	ls8	ls8_t2_l7	hermes_juergen	uni-koeln
fischer_franz	dieckmann_lisa (uni-koeln)	ls8	ls8_t2_l7	dieckmann_lisa	uni-koeln
fischer_franz	neuefeind_claes (uni-koeln)	ls8	ls8_t2_l7	neuefeind_claes	uni-koeln
fischer_franz	fischer_frank (uni-moskau)	ls8	ls8_t2_l8	fischer_frank	uni-moskau
fischer_franz	neuefeind_claes (uni-koeln)	ls8	ls8_t2_l9	neuefeind_claes	uni-koeln
fischer_franz	eide_oyvind (uni-koeln)	ls8	ls8_t2_l10	eide_oyvind	uni-koeln
sahle_patrick	sahle_patrick (uni-koeln)	ls8	ls8_t2_l1	sahle_patrick	uni-koeln
sahle_patrick	hoffmann_moritz (self-employment)	ls8	ls8_t2_l2	hoffmann_moritz	self-employment
sahle_patrick	parina_elena (uni-marburg)	ls8	ls8_t2_l3	parina_elena	uni-marburg
sahle_patrick	gengnagel_tessa (uni-koeln)	ls8	ls8_t2_l4	gengnagel_tessa	uni-koeln
sahle_patrick	fischer_franz (uni-koeln)	ls8	ls8_t2_l5	fischer_franz	uni-koeln
sahle_patrick	elwert_frederik (uni-bochum)	ls8	ls8_t2_l6	elwert_frederik	uni-bochum
sahle_patrick	hermes_juergen (uni-koeln)	ls8	ls8_t2_l7	hermes_juergen	uni-koeln
sahle_patrick	dieckmann_lisa (uni-koeln)	ls8	ls8_t2_l7	dieckmann_lisa	uni-koeln
sahle_patrick	neuefeind_claes (uni-koeln)	ls8	ls8_t2_l7	neuefeind_claes	uni-koeln
sahle_patrick	fischer_frank (uni-moskau)	ls8	ls8_t2_l8	fischer_frank	uni-moskau
sahle_patrick	neuefeind_claes (uni-koeln)	ls8	ls8_t2_l9	neuefeind_claes	uni-koeln
sahle_patrick	eide_oyvind (uni-koeln)	ls8	ls8_t2_l10	eide_oyvind	uni-koeln
hermes_juergen	sahle_patrick (uni-koeln)	ls8	ls8_t3_l1	sahle_patrick	uni-koeln
hermes_juergen	diederichs_katja (uni-bonn)	ls8	ls8_t3_l2	diederichs_katja	uni-bonn
hermes_juergen	prager_christian (uni-bonn)	ls8	ls8_t3_l2	prager_christian	uni-bonn
hermes_juergen	geelhaar_tim (uni-frankfurt)	ls8	ls8_t3_l3	geelhaar_tim	uni-frankfurt
hermes_juergen	declerck_thierry (dfki)	ls8	ls8_t3_l4	declerck_thierry	dfki
hermes_juergen	daxenberger_johannes (uni-darmstadt)	ls8	ls8_t3_l5	daxenberger_johannes	uni-darmstadt
hermes_juergen	daengeli_peter (uni-koeln)	ls8	ls8_t3_l6	daengeli_peter	uni-koeln
hermes_juergen	demantowsky_marko (uni-basel)	ls8	ls8_t3_l7	demantowsky_marko	uni-basel
hermes_juergen	hentschel_frank (uni-koeln)	ls8	ls8_t3_l8	hentschel_frank	uni-koeln
hermes_juergen	henny-krahmer_ulrike (uni-wuerzburg)	ls8	ls8_t3_l9	henny-krahmer_ulrike	uni-wuerzburg
hermes_juergen	hodel_tobias (uni-zuerich)	ls8	ls8_t3_l10	hodel_tobias	uni-zuerich
hermes_juergen	witt_andreas (uni-koeln)	ls8	ls8_t3_l11	witt_andreas	uni-koeln
neuefeind_claes	sahle_patrick (uni-koeln)	ls8	ls8_t3_l1	sahle_patrick	uni-koeln
neuefeind_claes	diederichs_katja (uni-bonn)	ls8	ls8_t3_l2	diederichs_katja	uni-bonn
neuefeind_claes	prager_christian (uni-bonn)	ls8	ls8_t3_l2	prager_christian	uni-bonn
neuefeind_claes	geelhaar_tim (uni-frankfurt)	ls8	ls8_t3_l3	geelhaar_tim	uni-frankfurt
neuefeind_claes	declerck_thierry (dfki)	ls8	ls8_t3_l4	declerck_thierry	dfki
neuefeind_claes	daxenberger_johannes (uni-darmstadt)	ls8	ls8_t3_l5	daxenberger_johannes	uni-darmstadt
neuefeind_claes	daengeli_peter (uni-koeln)	ls8	ls8_t3_l6	daengeli_peter	uni-koeln
neuefeind_claes	demantowsky_marko (uni-basel)	ls8	ls8_t3_l7	demantowsky_marko	uni-basel
neuefeind_claes	hentschel_frank (uni-koeln)	ls8	ls8_t3_l8	hentschel_frank	uni-koeln
neuefeind_claes	henny-krahmer_ulrike (uni-wuerzburg)	ls8	ls8_t3_l9	henny-krahmer_ulrike	uni-wuerzburg
neuefeind_claes	hodel_tobias (uni-zuerich)	ls8	ls8_t3_l10	hodel_tobias	uni-zuerich
neuefeind_claes	witt_andreas (uni-koeln)	ls8	ls8_t3_l11	witt_andreas	uni-koeln
fischer_franz	sahle_patrick (uni-koeln)	ls8	ls8_t3_l1	sahle_patrick	uni-koeln
fischer_franz	diederichs_katja (uni-bonn)	ls8	ls8_t3_l2	diederichs_katja	uni-bonn
fischer_franz	prager_christian (uni-bonn)	ls8	ls8_t3_l2	prager_christian	uni-bonn
fischer_franz	geelhaar_tim (uni-frankfurt)	ls8	ls8_t3_l3	geelhaar_tim	uni-frankfurt
fischer_franz	declerck_thierry (dfki)	ls8	ls8_t3_l4	declerck_thierry	dfki
fischer_franz	daxenberger_johannes (uni-darmstadt)	ls8	ls8_t3_l5	daxenberger_johannes	uni-darmstadt
fischer_franz	daengeli_peter (uni-koeln)	ls8	ls8_t3_l6	daengeli_peter	uni-koeln
fischer_franz	demantowsky_marko (uni-basel)	ls8	ls8_t3_l7	demantowsky_marko	uni-basel
fischer_franz	hentschel_frank (uni-koeln)	ls8	ls8_t3_l8	hentschel_frank	uni-koeln
fischer_franz	henny-krahmer_ulrike (uni-wuerzburg)	ls8	ls8_t3_l9	henny-krahmer_ulrike	uni-wuerzburg
fischer_franz	hodel_tobias (uni-zuerich)	ls8	ls8_t3_l10	hodel_tobias	uni-zuerich
fischer_franz	witt_andreas (uni-koeln)	ls8	ls8_t3_l11	witt_andreas	uni-koeln
sahle_patrick	sahle_patrick (uni-koeln)	ls8	ls8_t3_l1	sahle_patrick	uni-koeln
sahle_patrick	diederichs_katja (uni-bonn)	ls8	ls8_t3_l2	diederichs_katja	uni-bonn
